STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070323,0,206,100,18,250,330,54,107,706
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070324,0,172,117,20,280,260,58,76,1351
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070325,0,167,111,21,280,340,67,161,629
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070326,0,150,128,25,280,90,76,107,847
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070327,0,172,100,92,340,340,157,206,1429
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070328,0,167,100,51,360,350,98,112,2346
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070329,0,206,67,31,270,280,81,103,1153
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070330,0,206,89,22,290,260,54,67,1650
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070331,0,178,78,19,270,270,63,72,1653
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070401,0,161,89,16,270,250,54,72,1519
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070402,0,172,106,17,260,260,58,72,1622
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070403,0,167,94,21,270,270,67,81,1921
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070404,0,172,117,23,250,80,58,107,2046
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070405,0,167,128,21,270,280,58,81,1208
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070406,0,161,128,23,280,270,63,72,1504
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070407,0,178,128,25,270,330,63,130,439
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070408,3,172,106,22,270,160,89,103,1851
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070409,0,189,100,29,260,210,89,273,505
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070410,0,189,89,18,240,90,58,116,2359
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070411,0,194,94,57,260,260,134,174,1450
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070412,0,211,78,57,260,350,134,174,1311
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070413,0,211,83,46,90,90,112,353,2249
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070414,0,161,72,41,270,260,98,130,1805
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070415,0,172,89,78,270,280,143,165,1602
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070416,0,172,78,25,250,210,58,81,1157
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070417,0,161,89,26,290,330,76,125,2151
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070418,0,178,67,65,270,270,148,183,1314
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070419,0,172,50,49,270,90,98,125,349
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070420,272,144,83,41,270,280,89,116,110
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070421,0,156,72,26,200,200,67,89,1233
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070422,0,150,100,17,20,20,94,116,2106
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070423,0,178,72,25,270,280,107,125,1617
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070424,0,183,83,24,270,270,67,81,1504
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070425,0,200,100,24,270,270,76,94,1601
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070426,0,178,100,24,230,180,58,76,1233
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070427,0,200,106,18,280,270,58,67,1426
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070428,0,183,117,26,90,90,264,376,1924
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070429,0,172,117,24,280,290,67,76,1603
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070430,0,172,117,22,260,250,58,81,1345
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070501,0,178,128,27,260,270,81,94,1708
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070502,0,172,128,41,280,280,130,161,1710
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070503,0,189,100,35,260,280,107,130,1557
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070504,0,178,89,48,280,280,125,148,1536
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070505,0,178,94,30,240,250,81,98,1410
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070506,0,261,94,39,290,280,94,107,1234
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070507,0,339,106,45,280,60,103,130,939
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070508,0,289,111,38,280,280,94,103,1538
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070509,0,167,111,35,280,290,72,89,1738
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070510,0,172,106,41,280,280,103,125,1656
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070511,0,167,94,38,270,280,89,98,1715
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070512,0,172,117,26,280,280,81,98,1534
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070513,0,172,94,27,270,250,72,89,1516
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070514,0,172,100,28,280,260,63,81,1642
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070515,0,167,117,24,220,330,112,143,1920
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070516,0,156,117,15,340,340,134,139,2309
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070517,0,172,122,19,120,90,67,148,244
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070518,0,167,117,25,320,320,134,179,1656
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070519,0,172,111,17,250,330,40,134,2337
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070520,0,178,128,19,260,330,54,134,2028
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070521,0,178,122,26,290,240,94,210,2316
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070522,0,167,111,24,320,330,116,148,2346
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070523,0,183,117,33,270,330,72,143,230
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070524,0,172,117,24,90,210,89,215,2255
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070525,0,167,122,27,270,220,72,116,256
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070526,0,178,128,29,270,90,58,143,324
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070527,0,172,122,25,310,330,112,148,1927
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070528,0,178,122,31,280,300,63,76,1531
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070529,0,183,117,-9999,290,220,67,116,1931
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070530,0,178,100,30,280,30,98,192,124
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070531,0,183,100,29,200,280,125,246,2055
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070601,0,183,117,27,330,330,72,143,2353
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070602,0,189,128,27,270,270,63,116,1943
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070603,0,161,128,18,280,260,63,76,1439
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070604,0,172,133,18,280,270,58,81,1955
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070605,0,172,117,30,270,280,94,112,1713
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070606,0,189,100,43,270,270,116,143,1637
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070607,0,217,94,38,280,280,98,116,1825
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070608,0,189,106,29,270,270,81,89,1636
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070609,0,189,106,22,330,330,112,130,16
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070610,0,178,117,18,270,90,67,143,311
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070611,0,183,128,32,280,30,72,107,257
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070612,0,189,122,25,270,150,72,94,1951
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070613,0,206,139,22,270,150,54,94,1952
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070614,0,211,156,26,220,320,31,76,2150
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070615,0,200,156,25,230,200,54,76,947
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070616,0,194,144,33,280,330,72,125,2116
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070617,0,183,139,28,280,270,72,94,1537
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070618,0,200,139,21,280,240,54,67,1410
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070619,0,206,144,32,280,300,67,98,211
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070620,0,194,139,36,290,280,89,116,1258
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070621,0,217,122,22,270,270,72,183,1951
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070622,0,222,122,23,270,320,54,72,1956
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070623,0,211,156,20,240,260,54,107,2001
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070624,0,194,156,17,250,210,54,143,353
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070625,0,211,128,27,270,90,76,143,1949
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070626,0,206,133,28,270,280,81,98,1634
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070627,0,200,133,24,270,210,72,94,2106
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070628,0,211,133,22,270,360,63,94,1944
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070629,0,217,139,19,250,240,54,130,2330
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070630,0,222,161,26,290,270,63,98,1946
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070701,0,228,144,24,350,270,76,277,2327
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070702,0,244,139,22,260,90,45,179,1950
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070703,0,244,139,23,280,270,63,107,2001
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070704,0,228,156,24,280,290,54,67,1627
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070705,0,211,150,34,290,150,76,98,405
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070706,0,194,161,35,50,90,76,125,345
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070707,0,211,150,36,270,280,76,94,1113
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070708,0,211,144,34,290,270,67,81,1325
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070709,0,211,150,26,280,290,63,76,1337
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070710,0,211,167,26,240,240,63,72,1147
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070711,0,217,150,39,280,60,98,157,1944
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070712,0,222,133,37,280,280,103,125,1706
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070713,0,244,144,33,280,270,89,103,1642
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070714,0,217,156,33,270,280,72,98,1940
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070715,0,228,161,24,270,280,67,81,1521
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070716,0,211,167,23,270,280,81,94,1445
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070717,0,206,144,28,270,270,63,81,1326
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070718,0,222,144,24,260,280,76,94,1734
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070719,0,233,156,23,270,260,67,76,1402
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070720,0,217,150,20,260,270,63,98,1937
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070721,0,222,156,23,270,270,67,98,1653
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070722,0,200,156,22,270,270,63,81,1457
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070723,0,211,172,24,270,310,63,81,1037
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070724,0,228,178,26,270,270,67,89,1452
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070725,0,217,167,24,270,280,72,89,1610
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070726,0,228,144,35,280,270,81,94,1601
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070727,0,233,156,28,290,280,72,81,1516
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070728,0,217,161,21,270,280,58,72,1600
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070729,0,222,161,26,270,280,67,81,1607
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070730,0,222,156,24,280,120,67,107,712
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070731,0,228,167,31,290,290,76,94,1421
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070801,0,217,167,26,270,270,76,89,1551
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070802,0,211,167,22,280,270,67,125,857
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070803,0,217,161,21,280,210,72,94,541
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070804,0,228,178,22,240,90,54,107,512
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070805,0,228,167,31,280,280,76,94,1706
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070806,0,222,156,35,270,270,81,103,1555
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070807,0,222,133,29,270,270,72,94,1620
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070808,0,217,139,31,270,280,81,103,1426
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070809,0,217,139,25,270,280,67,94,1514
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070810,0,211,156,25,270,280,76,94,1556
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070811,0,206,156,20,280,280,72,94,1440
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070812,0,217,133,26,270,260,72,89,1516
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070813,0,228,139,22,290,270,63,81,1159
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070814,0,233,144,33,280,290,94,112,1551
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070815,0,206,156,23,280,230,72,134,1211
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070816,0,222,150,20,280,290,67,76,1430
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070817,0,239,161,22,290,280,58,67,1616
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070818,0,233,150,26,290,280,67,81,1503
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070819,0,211,144,24,280,270,67,81,1316
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070820,0,222,128,24,280,280,54,67,1428
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070821,0,222,139,25,270,280,63,81,1448
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070822,0,222,150,28,280,30,67,98,506
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070823,0,217,156,35,290,290,76,94,1506
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070824,0,206,156,27,270,270,72,89,1605
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070825,0,228,144,37,290,290,94,107,1825
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070826,0,228,167,32,270,270,76,89,1441
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070827,0,222,161,36,290,280,72,81,1721
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070828,0,211,161,37,280,270,72,81,1700
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070829,0,217,156,40,290,280,81,107,1426
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070830,0,228,161,29,270,280,67,81,1401
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070831,0,228,161,32,290,290,63,72,1607
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070901,0,228,167,26,270,10,54,107,1706
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070902,0,289,172,19,290,280,63,76,1445
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070903,0,250,172,31,290,270,72,98,1209
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070904,0,244,156,26,270,260,58,72,1131
GHCND:USW00093110,OXNARD VENTURA CO AIRPORT CA US,20070905,0,222,139,29,280,290,67,81,1334
