STATION,STATION_NAME,DATE,PRCP,SNWD,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070302,5,-9999,-21,-88,43,60,50,81,125,123
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070303,0,-9999,-60,-160,39,330,330,76,112,1501
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070304,0,-9999,-16,-182,56,280,270,103,148,1318
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070305,0,-9999,-43,-249,36,320,300,89,130,23
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070306,18,-9999,-116,-266,8,170,190,40,58,959
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070307,0,-9999,-49,-205,10,360,270,45,58,1316
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070308,0,-9999,-32,-182,28,170,180,67,94,2158
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070309,0,-9999,56,-43,44,210,210,72,98,831
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070310,0,-9999,78,-49,45,280,270,94,134,1322
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070311,3,-9999,89,-71,41,220,210,89,125,2049
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070312,0,-9999,117,11,37,210,220,72,103,155
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070313,0,-9999,161,33,38,210,210,81,107,19
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070314,0,-9999,67,-32,23,330,330,67,98,826
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070315,0,-9999,-16,-105,26,80,30,54,76,29
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070316,0,-9999,-5,-88,17,300,310,45,63,1433
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070317,0,-9999,17,-127,16,280,10,67,94,1629
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070318,13,-9999,33,-110,33,190,190,116,165,1958
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070319,3,-9999,33,-88,55,300,290,103,143,1302
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070320,0,-9999,17,-116,45,140,120,76,116,1813
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070321,15,-9999,83,0,36,150,150,72,112,58
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070322,0,-9999,78,0,35,270,270,94,116,534
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070323,0,-9999,156,6,23,190,220,72,94,1033
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070324,0,-9999,172,28,18,180,180,54,67,1541
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070325,124,-9999,183,100,38,260,250,139,179,1927
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070326,0,-9999,228,78,27,230,220,67,81,1435
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070327,0,-9999,128,28,47,80,360,89,112,326
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070328,25,-9999,78,22,76,100,90,116,157,1037
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070329,0,-9999,122,22,39,120,120,94,125,910
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070330,71,-9999,61,17,47,90,90,81,103,1156
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070331,79,-9999,106,17,66,100,100,116,148,2101
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070401,30,-9999,83,33,47,200,190,112,157,1046
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070402,0,-9999,83,6,46,260,270,103,130,926
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070403,74,-9999,22,-43,39,80,320,81,125,2203
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070404,0,-9999,-43,-82,66,320,330,103,165,1501
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070405,0,-9999,-38,-99,49,290,320,94,134,417
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070406,0,-9999,-66,-99,47,320,270,94,139,1224
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070407,0,-9999,-49,-88,37,340,360,76,112,627
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070408,0,-9999,17,-77,21,290,20,54,89,1150
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070409,0,-9999,28,-110,17,50,90,45,58,1550
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070410,0,-9999,56,-77,30,90,120,72,94,1957
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070411,18,-9999,11,-27,58,60,50,98,139,1626
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070412,8,-9999,28,-32,41,320,300,81,125,1430
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070413,0,-9999,94,-55,30,270,320,72,112,914
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070414,0,-9999,122,-49,13,260,220,67,89,1126
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070415,0,-9999,117,-43,25,20,10,63,103,1544
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070416,0,-9999,183,-60,10,270,280,54,76,1452
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070417,18,-9999,133,22,28,330,360,72,112,1542
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070418,0,-9999,139,0,30,70,60,81,116,1154
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070419,0,-9999,178,0,18,120,120,63,94,1416
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070420,0,-9999,200,-5,18,160,150,72,103,1245
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070421,0,-9999,228,56,43,150,160,89,139,1646
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070422,25,-9999,267,139,52,270,260,143,179,1911
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070423,76,-9999,172,61,34,310,360,72,107,349
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070424,0,-9999,156,6,10,320,320,45,67,1123
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070425,0,-9999,133,28,29,90,90,76,94,841
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070426,0,-9999,122,44,34,90,80,81,98,1333
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070427,0,-9999,200,33,16,260,70,54,76,911
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070428,0,-9999,189,44,32,310,320,89,130,1110
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070429,0,-9999,289,56,47,270,280,130,174,1435
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070430,0,-9999,189,17,23,190,190,81,107,1642
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070501,0,-9999,206,61,29,310,300,81,112,1501
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070502,0,-9999,156,39,28,80,20,63,98,1110
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070503,0,-9999,189,17,47,100,110,89,116,907
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070504,0,-9999,206,22,51,100,120,107,130,1506
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070505,3,-9999,167,83,61,100,100,125,157,1348
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070506,0,-9999,183,61,66,140,120,107,165,1502
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070507,3,-9999,189,111,36,190,180,72,103,418
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070508,0,-9999,256,139,16,210,170,45,58,1550
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070509,198,-9999,228,111,15,250,250,72,94,449
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070510,3,-9999,289,67,26,10,30,67,103,2203
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070511,0,-9999,189,83,35,40,20,72,98,250
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070512,0,-9999,183,61,31,80,80,67,89,1029
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070513,38,-9999,144,33,35,150,150,76,107,1424
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070514,66,-9999,306,122,57,220,220,125,170,1503
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070515,8,-9999,144,44,23,350,330,67,98,1551
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070516,0,-9999,122,0,24,30,20,67,94,1826
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070517,0,-9999,194,-21,20,250,220,63,89,1513
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070518,3,-9999,211,44,44,220,220,89,130,1411
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070519,10,-9999,217,11,37,30,40,63,94,1650
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070520,0,-9999,161,11,36,110,100,67,94,1227
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070521,18,-9999,211,67,36,120,130,67,98,1707
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070522,41,-9999,278,89,40,240,190,107,157,1036
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070523,262,-9999,261,161,46,220,220,107,148,959
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070524,112,-9999,256,89,57,220,220,148,215,1417
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070525,0,-9999,194,50,24,270,270,81,107,847
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070526,23,-9999,178,39,38,260,260,94,112,2312
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070527,0,-9999,172,33,51,270,260,107,148,233
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070528,0,-9999,228,6,24,190,180,72,103,1543
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070529,15,-9999,278,139,30,220,190,89,130,1116
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070530,69,-9999,283,144,26,180,180,112,161,1541
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070531,5,-9999,233,100,20,210,220,72,98,1311
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070601,3,-9999,256,89,16,160,130,58,72,1515
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070602,23,-9999,228,139,21,220,210,58,76,1332
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070603,366,-9999,211,133,18,170,330,58,76,2235
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070604,76,-9999,183,94,36,360,360,72,107,2259
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070605,0,-9999,167,67,21,280,280,58,72,1417
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070606,8,-9999,211,83,45,180,180,94,143,2305
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070607,0,-9999,256,144,65,190,190,116,179,1555
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070608,0,-9999,200,83,51,260,280,103,148,300
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070609,0,-9999,244,83,36,210,210,98,139,1229
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070610,0,-9999,289,106,20,220,210,72,98,1617
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070611,0,-9999,283,117,21,190,130,67,89,1430
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070612,0,-9999,300,122,18,190,200,45,72,1304
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070613,0,-9999,289,106,17,190,190,58,81,1254
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070614,0,-9999,306,156,-9999,210,210,45,67,1459
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070615,0,-9999,317,150,24,240,220,63,89,1426
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070616,0,-9999,289,133,16,290,290,58,72,1517
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070617,150,-9999,267,106,29,130,190,72,98,1129
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070618,132,-9999,289,172,52,230,220,157,259,1533
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070619,0,-9999,217,72,56,260,270,125,161,1148
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070620,38,-9999,278,67,33,260,260,112,148,1329
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070621,0,-9999,256,89,14,60,270,45,67,1545
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070622,0,-9999,256,94,26,200,200,58,89,929
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070623,0,-9999,267,94,21,220,220,63,81,1324
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070624,0,-9999,289,128,18,200,210,58,76,1343
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070625,0,-9999,283,133,26,210,170,67,98,1227
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070626,165,-9999,322,189,38,210,210,81,143,916
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070627,0,-9999,256,144,31,270,270,94,125,1009
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070628,0,-9999,200,94,17,30,50,54,81,1026
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070629,0,-9999,244,56,13,270,260,45,72,1401
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070630,0,-9999,256,72,17,60,20,58,81,1518
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070701,0,-9999,228,78,21,100,100,54,72,1102
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070702,5,-9999,200,122,25,140,180,54,76,1425
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070703,170,-9999,272,161,19,330,340,89,116,1622
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070704,147,-9999,283,156,21,330,320,125,170,1304
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070705,3,-9999,272,117,30,270,300,89,125,1458
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070706,0,-9999,283,111,19,260,250,54,67,1547
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070707,0,-9999,306,133,34,250,220,72,103,1650
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070708,236,-9999,339,183,39,280,290,148,201,1549
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070709,0,-9999,278,172,10,280,10,36,72,709
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070710,18,-9999,261,128,57,260,260,157,197,1510
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070711,119,-9999,206,100,35,270,270,72,98,1000
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070712,25,-9999,189,78,38,270,260,103,148,1227
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070713,8,-9999,206,67,24,220,220,76,116,2304
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070714,3,-9999,194,117,38,310,320,76,125,851
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070715,3,-9999,233,94,16,290,300,58,107,714
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070716,0,-9999,256,128,11,190,170,40,63,1440
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070717,13,-9999,239,122,11,150,130,58,76,1113
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070718,0,-9999,294,150,11,350,360,45,206,901
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070719,0,-9999,194,94,28,350,10,72,125,1102
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070720,0,-9999,233,56,7,30,360,45,72,1044
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070721,0,-9999,256,89,15,210,90,54,116,1429
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070722,0,-9999,256,122,23,200,200,72,94,1405
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070723,0,-9999,256,150,22,220,210,45,63,1354
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070724,0,-9999,317,178,11,210,220,36,45,1656
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070725,0,-9999,328,183,20,200,280,45,63,1238
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070726,419,-9999,322,189,23,240,250,183,241,1537
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070727,0,-9999,278,144,23,30,360,67,107,1007
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070728,0,-9999,289,144,10,40,30,45,72,1159
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070729,0,-9999,294,144,16,260,260,54,103,1129
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070730,0,-9999,306,150,23,250,270,63,76,1314
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070731,0,-9999,317,161,21,230,220,45,63,1454
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070801,0,-9999,306,183,40,230,220,76,130,1446
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070802,0,-9999,289,133,36,250,250,76,107,1455
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070803,0,-9999,278,100,22,260,280,63,94,942
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070804,0,-9999,272,100,20,170,170,45,67,1422
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070805,0,-9999,206,139,24,270,270,63,89,2329
GHCND:USW00004803,RHINELANDER ONEIDA CO AIRPORT WI US,20070806,0,-9999,278,172,17,270,270,63,81,4
