STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070403,0,272,211,26,200,180,63,72,1639
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070404,0,328,194,39,10,10,107,130,644
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070405,0,222,128,64,20,10,103,125,1139
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070406,0,211,83,51,20,350,81,116,1243
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070407,0,156,72,49,10,10,94,112,741
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070408,3,139,67,24,20,290,54,58,1349
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070409,0,161,106,22,90,90,58,67,1029
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070410,30,194,117,37,130,130,89,107,2318
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070411,20,-178,139,30,170,150,76,103,1308
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070412,3,289,144,25,310,320,67,81,1337
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070413,0,322,128,28,210,210,72,89,1311
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070414,216,272,178,55,210,230,98,134,2239
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070415,0,233,111,74,310,310,130,157,1244
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070416,0,239,89,45,320,320,98,116,37
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070417,0,278,144,38,20,-9999,81,246,-9999
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070418,69,222,150,17,20,20,67,76,1238
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070419,3,278,133,21,250,260,67,76,1622
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070420,0,267,139,47,50,60,81,116,1137
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070421,0,256,133,27,100,100,72,94,900
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070422,0,256,156,30,200,210,63,76,1639
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070423,0,250,150,31,200,170,67,89,908
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070424,3,256,139,29,210,170,63,81,1127
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070425,0,272,178,38,160,160,72,103,1424
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070426,178,283,211,38,190,200,76,103,1256
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070427,3,267,206,36,280,260,72,98,1311
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070428,0,272,161,28,270,260,67,76,1333
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070429,0,306,183,32,250,270,76,94,1651
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070430,0,306,172,19,250,240,63,76,1328
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070501,0,306,172,15,230,190,54,72,1116
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070502,3,300,178,18,220,220,45,58,1405
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070503,0,311,178,18,270,230,58,67,1335
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070504,3,300,189,18,250,240,63,72,1602
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070505,0,311,200,23,260,250,67,72,1503
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070506,3,322,222,29,80,80,76,98,2321
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070507,0,272,144,49,50,60,94,112,750
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070508,0,300,128,41,30,10,94,130,1548
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070509,0,328,161,33,10,10,89,107,1312
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070510,0,344,183,34,20,10,76,107,1228
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070511,0,333,200,24,240,260,63,72,1356
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070512,3,333,222,21,40,40,67,76,2114
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070513,0,333,211,16,240,250,58,67,1418
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070514,0,317,217,46,100,100,89,112,900
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070515,0,300,194,34,220,210,72,94,1434
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070516,0,294,194,32,250,250,72,81,1532
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070517,0,311,194,36,10,10,81,98,1719
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070518,0,300,161,51,20,20,89,107,1007
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070519,0,300,167,30,50,60,76,94,210
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070520,0,300,167,20,210,210,63,76,1646
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070521,0,311,172,20,250,250,63,81,1247
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070522,0,317,189,28,210,200,81,107,1357
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070523,38,317,217,-9999,90,110,89,107,1240
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070524,0,317,194,36,90,90,81,134,1054
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070525,0,311,194,31,50,50,72,98,1319
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070526,0,300,189,24,220,120,58,89,1056
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070527,0,317,200,26,200,190,72,103,1342
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070528,0,300,194,26,210,200,67,98,1427
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070529,0,300,211,37,210,180,76,107,1555
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070530,28,289,211,22,150,140,58,94,1120
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070531,0,311,206,29,210,110,67,103,929
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070601,0,278,228,25,110,120,54,72,922
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070602,0,300,211,56,50,50,125,157,1513
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070603,0,306,183,39,250,240,89,116,1640
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070604,0,311,250,51,250,240,94,130,1336
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070605,38,294,222,43,300,290,112,192,734
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070606,0,317,256,28,210,200,63,94,1548
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070607,0,317,256,33,200,150,63,89,49
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070608,0,322,228,21,260,270,63,76,1620
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070609,71,361,233,28,270,270,72,89,1350
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070610,0,361,239,28,260,240,67,94,1534
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070611,0,356,228,24,250,90,72,125,721
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070612,76,339,228,32,240,110,76,103,1335
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070613,46,322,217,21,130,130,76,112,1649
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070614,0,311,206,24,80,10,58,94,1247
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070615,0,317,222,22,210,230,58,76,1524
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070616,53,339,228,18,70,50,107,134,1432
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070617,3,322,228,19,200,220,63,116,1249
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070618,91,322,233,28,130,140,81,116,1519
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070619,30,317,239,26,230,250,72,94,1536
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070620,5,311,233,38,260,260,72,94,1755
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070621,0,356,222,36,50,50,76,112,1216
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070622,0,339,217,23,260,70,67,89,1142
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070623,0,344,239,22,240,280,58,98,813
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070624,0,311,244,14,250,210,45,98,503
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070625,38,350,244,12,90,60,58,76,1708
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070626,0,322,239,23,190,230,63,94,1404
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070627,5,322,239,24,220,200,63,89,1635
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070628,28,328,233,15,110,110,81,112,1256
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070629,61,344,233,19,90,80,94,125,1503
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070630,239,333,222,24,20,10,112,157,1742
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070701,0,333,239,19,270,300,67,98,1415
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070702,66,322,233,19,80,70,89,112,1312
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070703,3,317,233,25,70,150,67,81,1242
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070704,23,311,228,30,70,100,58,81,757
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070705,0,328,228,26,290,290,67,89,1759
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070706,0,328,239,29,260,270,63,81,1551
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070707,0,328,261,30,250,270,67,89,1534
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070708,33,311,261,47,260,260,89,112,1242
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070709,36,328,256,26,330,320,76,112,817
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070710,0,322,256,22,230,210,54,76,1619
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070711,0,333,278,41,270,270,76,98,1356
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070712,0,339,261,32,270,280,58,76,1646
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070713,0,339,256,19,40,30,125,143,1449
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070714,38,333,228,23,340,300,98,148,1325
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070715,3,317,222,15,310,300,58,72,1937
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070716,137,328,228,17,150,140,31,40,2146
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070717,3,328,239,19,250,260,58,72,1455
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070718,0,339,244,19,250,230,63,76,1527
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070719,0,328,261,26,250,270,63,89,1627
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070720,0,339,233,32,30,30,107,134,2115
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070721,0,322,228,26,270,30,67,81,134
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070722,69,333,228,25,160,180,67,98,1714
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070723,0,283,228,37,130,130,63,94,949
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070724,53,300,217,26,260,260,81,94,1342
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070725,0,317,228,23,250,240,58,76,1618
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070726,3,322,256,12,310,310,67,89,1208
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070727,0,333,256,20,250,230,63,76,1505
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070728,0,333,256,34,260,260,103,130,1432
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070729,0,333,250,27,220,210,67,98,1605
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070730,5,328,261,29,260,260,76,107,1605
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070731,63,333,250,17,80,80,22,27,2330
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070801,178,306,239,20,170,180,76,103,1109
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070802,36,311,239,28,10,10,81,107,1558
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070803,13,300,239,13,130,130,45,63,1341
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070804,0,333,250,14,220,250,54,81,1351
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070805,0,328,250,29,260,250,63,81,1545
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070806,0,339,267,31,270,270,67,94,1352
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070807,58,361,261,15,360,360,94,134,1237
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070808,0,344,261,17,240,240,58,72,1608
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070809,0,339,278,22,250,250,63,81,1340
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070810,132,333,256,24,260,310,67,94,437
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070811,0,333,289,27,250,20,58,98,1617
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070812,25,328,239,13,10,360,89,125,1127
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070813,0,333,239,16,270,250,58,67,1431
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070814,86,361,261,17,220,220,103,165,1411
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070815,3,339,261,12,270,170,58,76,1556
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070816,0,344,250,20,150,140,89,116,1245
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070817,0,333,250,19,60,30,103,130,2317
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070818,3,333,233,18,360,10,76,94,2235
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070819,213,333,239,21,30,30,103,143,1148
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070820,18,339,250,23,180,230,63,81,1654
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070821,0,344,256,19,210,200,63,81,1533
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070822,0,378,250,21,230,230,54,67,1801
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070823,0,328,267,21,50,40,103,139,841
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070824,0,344,250,13,40,40,72,94,1529
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070825,3,344,233,22,270,40,76,130,1421
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070826,0,317,244,12,220,210,45,63,1310
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070827,0,333,244,16,240,250,54,76,1424
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070828,74,328,244,15,40,110,58,76,1459
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070829,0,344,233,20,240,270,63,76,1601
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070830,0,339,256,30,240,260,76,98,1738
GHCND:USW00003882,PANAMA CITY BAY CO AIRPORT FL US,20070831,0,317,233,24,270,270,63,76,1501
