STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070116,23,-9999,-9999,67,-16,19,360,360,45,67,2241
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070117,0,-9999,-9999,122,-5,31,290,290,89,103,1215
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070118,3,-9999,-9999,128,-10,17,300,300,81,98,1657
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070119,0,-9999,-9999,100,11,30,310,310,72,89,2055
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070120,0,-9999,-9999,111,11,34,320,310,89,103,1433
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070121,3,-9999,-9999,111,-16,21,300,300,72,89,1431
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070122,0,-9999,-9999,128,-5,16,310,310,54,67,1655
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070123,3,-9999,-9999,94,0,17,300,300,36,40,1439
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070124,3,-9999,-9999,72,0,11,190,190,31,36,1130
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070125,0,-9999,-9999,83,11,13,290,290,45,54,1627
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070126,0,-9999,-9999,94,22,12,120,100,36,40,314
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070127,0,-9999,-9999,78,39,9,270,270,40,45,1253
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070128,0,-9999,-9999,78,17,11,300,310,40,45,2359
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070129,3,-9999,-9999,100,11,21,280,290,58,67,1448
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070130,0,-9999,-9999,72,11,-9999,70,70,27,31,41
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070131,0,-9999,-9999,106,78,-9999,250,280,45,54,1511
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070201,0,-9999,-9999,100,56,9,330,330,45,54,1542
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070202,0,-9999,-9999,94,56,12,210,220,45,58,1345
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070203,0,-9999,-9999,122,22,14,300,270,40,54,1306
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070204,3,-9999,-9999,133,17,10,330,330,40,45,1510
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070205,0,-9999,-9999,194,50,15,170,280,45,54,1558
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070206,0,-9999,-9999,183,67,18,210,210,76,103,1437
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070207,269,-9999,-9999,133,83,19,270,260,76,103,1155
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070208,190,-9999,-9999,122,61,35,130,120,76,116,1901
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070209,13,-9999,-9999,161,56,13,140,150,63,76,2352
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070210,373,-9999,-9999,150,111,32,180,180,81,107,1713
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070211,56,-9999,-9999,128,83,37,220,210,67,94,107
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070212,81,-9999,-9999,106,67,22,140,130,58,81,1315
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070213,0,-9999,-9999,122,39,23,330,340,81,98,1327
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070214,89,-9999,-9999,100,17,13,160,140,36,58,1753
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070215,130,-9999,-9999,117,89,13,160,170,40,45,1343
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070216,3,-9999,-9999,144,100,13,340,340,63,76,1435
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070217,10,-9999,-9999,172,56,26,300,300,94,107,1137
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070218,5,-9999,-9999,117,61,57,350,360,112,148,1615
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070219,10,-9999,-9999,111,11,11,310,320,40,54,1437
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070220,277,-9999,-9999,106,67,29,280,210,67,89,1745
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070221,518,-9999,-9999,83,44,30,130,140,72,98,1238
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070222,185,-9999,-9999,94,28,26,220,270,72,98,1029
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070223,18,-9999,-9999,100,11,34,230,130,72,94,2346
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070224,196,-9999,-9999,122,72,52,170,180,112,157,1152
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070225,137,-9999,-9999,106,44,56,240,250,157,206,1024
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070226,132,-9999,-9999,72,22,34,250,260,103,134,1438
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070227,495,-9999,-9999,50,17,31,190,190,98,139,212
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070228,140,-9999,-9999,83,6,17,250,240,63,72,1646
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070301,145,-9999,-9999,100,39,26,190,220,54,63,1258
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070302,71,-9999,-9999,106,67,17,140,140,40,63,310
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070303,0,-9999,-9999,161,33,17,220,330,67,81,1305
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070304,3,-9999,-9999,156,61,8,340,280,36,40,1334
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070305,0,-9999,-9999,172,56,14,290,310,45,63,1434
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070306,0,-9999,-9999,150,56,15,260,250,63,67,1506
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070307,114,-9999,-9999,111,44,21,320,330,58,67,1429
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070308,0,-9999,-9999,111,28,13,270,270,45,58,1140
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070309,18,-9999,-9999,128,67,25,130,120,76,107,1237
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070310,0,-9999,-9999,150,61,5,240,90,31,40,653
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070311,3,-9999,-9999,200,72,10,330,320,45,63,1329
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070312,3,-9999,-9999,156,83,24,330,340,81,107,1651
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070313,0,-9999,-9999,106,89,30,320,320,67,76,1734
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070314,0,-9999,-9999,122,33,26,330,320,94,112,1535
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070315,0,-9999,-9999,156,44,12,330,320,58,67,1510
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070316,0,-9999,-9999,122,33,15,320,320,45,63,1606
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070317,0,-9999,-9999,100,72,15,320,320,58,67,1740
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070318,3,-9999,-9999,139,39,13,90,160,36,40,2235
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070319,165,-9999,-9999,133,89,23,210,220,67,94,1401
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070320,15,-9999,-9999,122,56,43,330,350,94,125,1633
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070321,0,-9999,-9999,139,11,37,340,340,98,125,1337
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070322,0,-9999,-9999,122,22,29,330,330,103,130,1419
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070323,0,-9999,-9999,150,78,20,320,320,81,98,1500
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070324,0,-9999,-9999,139,72,10,290,290,63,76,1905
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070325,114,-9999,-9999,128,94,24,320,320,72,81,1526
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070326,180,-9999,-9999,128,44,27,210,220,165,219,1005
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070327,86,-9999,-9999,100,39,77,320,330,165,210,725
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070328,0,-9999,-9999,128,0,38,340,350,94,125,1406
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070329,3,-9999,-9999,144,11,18,330,330,67,81,1336
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070330,0,-9999,-9999,117,61,12,300,320,54,72,1242
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070331,8,-9999,-9999,111,78,19,330,330,54,67,1617
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070401,0,-9999,-9999,117,39,31,330,320,94,112,1536
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070402,0,-9999,-9999,106,0,32,330,330,94,112,1454
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070403,3,-9999,-9999,139,17,15,280,260,45,54,1223
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070404,0,-9999,-9999,156,61,13,300,320,54,67,1534
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070405,3,-9999,-9999,150,44,13,310,310,54,63,1345
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070406,0,-9999,-9999,183,50,9,260,260,58,67,1620
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070407,86,-9999,-9999,128,83,24,220,220,98,116,500
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070408,114,-9999,-9999,156,78,24,200,200,72,94,1611
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070409,3,-9999,-9999,128,50,28,320,310,63,72,1322
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070410,0,-9999,-9999,128,44,14,330,320,45,63,1255
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070411,157,-9999,-9999,122,78,51,300,290,94,125,1208
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070412,15,-9999,-9999,117,33,34,330,300,98,139,58
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070413,8,-9999,-9999,128,22,21,210,200,54,76,1613
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070414,183,-9999,-9999,128,78,47,340,340,94,116,534
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070415,0,-9999,-9999,139,50,53,340,340,112,161,1257
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070416,10,-9999,-9999,128,22,20,320,320,63,89,1112
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070417,97,-9999,-9999,106,44,27,310,320,98,130,1658
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070418,18,-9999,-9999,100,22,19,300,290,54,67,1504
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070419,8,-9999,-9999,122,33,30,330,320,72,89,1640
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070420,0,-9999,-9999,122,22,22,320,340,72,89,1359
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070421,185,-9999,-9999,117,72,40,150,150,103,134,1231
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070422,51,-9999,-9999,128,44,29,320,330,67,81,1623
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070423,0,-9999,-9999,144,39,24,330,320,72,89,1452
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070424,3,-9999,-9999,139,50,21,320,330,72,89,1629
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070425,0,-9999,-9999,128,61,46,320,330,98,116,1455
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070426,0,-9999,-9999,156,39,36,350,320,98,134,1021
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070427,0,-9999,-9999,133,83,31,320,320,94,116,1600
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070428,0,-9999,-9999,122,-10,26,340,350,67,94,1553
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070429,0,-9999,-9999,128,11,26,330,330,81,107,1636
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070430,0,-9999,-9999,122,50,29,320,320,81,103,1633
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070501,104,-9999,-9999,139,67,20,180,180,76,112,2211
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070502,18,-9999,-9999,133,61,38,220,230,67,81,1852
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070503,71,-9999,-9999,122,61,22,220,220,67,81,1359
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070504,0,-9999,-9999,128,33,38,330,320,98,130,1409
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070505,0,-9999,-9999,161,44,37,340,10,107,134,1654
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070506,0,-9999,-9999,228,44,30,20,340,98,134,1640
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070507,3,-9999,-9999,256,72,19,340,330,94,112,1229
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070508,0,-9999,-9999,133,83,19,320,320,58,67,1706
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070509,0,-9999,-9999,122,89,23,320,330,54,63,1802
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070510,0,-9999,-9999,111,83,32,320,320,67,76,1437
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070511,3,-9999,-9999,111,83,21,260,260,40,54,1536
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070512,13,-9999,-9999,122,78,37,340,340,103,130,1552
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070513,3,-9999,-9999,128,33,36,320,320,89,112,1524
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070514,0,-9999,-9999,128,33,17,330,320,45,58,1802
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070515,3,-9999,-9999,117,72,25,340,330,67,89,1437
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070516,0,-9999,-9999,122,61,24,320,320,58,72,1502
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070517,0,-9999,-9999,133,89,21,280,290,45,63,1217
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070518,0,-9999,-9999,150,89,10,280,280,45,54,1317
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070519,5,-9999,-9999,139,67,43,330,330,94,112,1515
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070520,10,-9999,-9999,161,56,21,340,350,58,72,2354
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070521,0,-9999,-9999,156,56,48,340,350,103,134,1418
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070522,3,-9999,-9999,172,33,34,330,330,107,125,1049
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070523,0,-9999,-9999,144,50,22,330,320,89,112,1644
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070524,0,-9999,-9999,122,83,16,310,320,45,58,1300
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070525,0,-9999,-9999,139,94,33,320,320,89,112,1439
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070526,0,-9999,-9999,139,94,22,330,320,72,89,1630
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070527,5,-9999,-9999,150,50,42,330,320,107,125,1609
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070528,3,-9999,-9999,144,28,16,320,330,54,63,1448
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070529,0,-9999,-9999,139,50,33,230,230,72,81,1222
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070530,0,-9999,-9999,128,83,19,330,300,36,45,1637
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070531,0,-9999,-9999,139,94,20,330,330,45,63,1801
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070601,0,-9999,-9999,122,89,22,310,330,54,58,1507
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070602,0,-9999,-9999,133,94,18,310,150,45,76,756
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070603,0,-9999,-9999,161,100,16,250,250,54,63,1513
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070604,94,-9999,-9999,150,111,13,260,260,58,72,639
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070605,10,-9999,-9999,150,89,17,330,340,63,76,1514
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070606,8,-9999,-9999,144,72,29,320,320,81,98,1601
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070607,0,-9999,-9999,156,56,30,330,340,94,112,1521
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070608,0,-9999,-9999,139,72,23,330,330,76,116,1902
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070609,23,-9999,-9999,172,67,13,280,280,40,45,1100
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070610,15,-9999,-9999,167,94,44,330,310,107,157,1328
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070611,0,-9999,-9999,161,72,46,330,10,98,143,1933
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070612,0,-9999,-9999,156,50,30,330,360,98,143,1903
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070613,0,-9999,-9999,178,67,45,330,350,103,125,1825
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070614,0,-9999,-9999,194,67,35,330,320,116,157,1318
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070615,0,-9999,-9999,156,72,34,330,320,94,116,1532
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070616,0,-9999,-9999,178,72,43,340,10,103,143,1903
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070617,0,-9999,-9999,156,78,36,330,60,107,179,1404
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070618,0,-9999,-9999,167,83,-9999,330,310,112,206,2000
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070619,0,-9999,-9999,128,100,-9999,230,250,58,63,1549
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070620,0,-9999,-9999,133,100,20,310,290,67,148,1848
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070621,0,-9999,-9999,178,83,32,330,330,76,103,1808
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070622,0,-9999,-9999,183,61,36,330,300,89,125,1913
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070623,0,-9999,-9999,167,56,34,320,330,98,130,1654
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070624,0,-9999,-9999,172,61,35,340,310,98,134,1745
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070625,0,-9999,-9999,161,44,34,330,330,81,107,1510
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070626,0,-9999,-9999,161,83,29,320,320,76,98,1515
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070627,0,-9999,-9999,167,61,17,300,300,45,72,1510
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070628,18,-9999,-9999,194,94,26,240,220,76,94,1914
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070629,0,-9999,-9999,189,94,22,330,330,63,107,1906
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070630,3,-9999,-9999,178,78,26,350,360,89,116,1900
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070701,0,-9999,-9999,178,83,19,360,300,89,389,908
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070702,0,-9999,-9999,206,89,17,320,320,45,58,1725
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070703,0,-9999,-9999,206,128,34,330,300,89,134,1851
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070704,0,-9999,-9999,189,128,26,330,330,94,116,1535
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070705,0,-9999,-9999,178,128,25,330,330,72,89,1547
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070706,0,-9999,-9999,172,122,30,340,320,72,94,1744
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070707,0,-9999,-9999,161,117,27,300,300,112,134,1835
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070708,0,-9999,-9999,172,106,23,330,330,76,107,1609
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070709,0,-9999,-9999,167,111,32,220,220,81,107,1231
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070710,0,-9999,-9999,139,106,21,340,270,40,76,1408
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070711,0,-9999,-9999,172,122,25,340,330,67,81,1053
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070712,0,-9999,-9999,200,117,14,220,260,40,58,1336
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070713,0,-9999,-9999,217,106,17,280,30,45,81,1923
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070714,0,-9999,-9999,200,128,17,280,100,67,116,1839
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070715,0,-9999,-9999,217,133,23,340,320,54,67,1353
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070716,0,-9999,-9999,189,128,17,320,320,58,72,1219
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070717,175,-9999,-9999,206,128,10,300,50,45,94,1632
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070718,30,-9999,-9999,189,139,20,230,240,63,94,1231
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070719,3,-9999,-9999,194,117,17,270,220,45,98,1910
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070720,3,-9999,-9999,200,117,24,220,30,63,89,1741
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070721,0,-9999,-9999,211,161,18,300,240,264,510,539
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070722,0,-9999,-9999,200,150,16,50,90,76,89,617
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070723,3,-9999,-9999,206,144,34,330,320,98,125,1352
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070724,0,-9999,-9999,194,144,30,340,330,67,116,1758
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070725,0,-9999,-9999,172,133,22,20,290,63,112,1640
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070726,0,-9999,-9999,161,128,21,320,290,63,107,1958
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070727,3,-9999,-9999,172,106,25,340,300,76,112,1841
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070728,0,-9999,-9999,183,111,42,320,360,94,143,1342
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070729,3,-9999,-9999,172,128,38,320,300,94,139,1734
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070730,0,-9999,-9999,167,106,22,310,230,67,107,1738
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070731,0,-9999,-9999,167,94,17,300,310,36,45,1126
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070801,0,-9999,-9999,161,94,21,130,90,67,130,1931
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070802,0,-9999,-9999,172,100,20,320,360,67,174,1854
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070803,0,-9999,-9999,161,111,25,330,320,72,98,1608
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070804,0,-9999,-9999,161,117,26,350,10,76,116,1850
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070805,0,-9999,-9999,156,122,17,160,170,54,72,139
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070806,0,-9999,-9999,161,117,9,280,300,40,54,1422
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070807,0,-9999,-9999,167,133,24,70,350,107,134,1524
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070808,0,-9999,-9999,172,128,26,330,360,89,130,1812
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070809,0,-9999,-9999,167,94,28,360,360,81,112,1838
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070810,0,-9999,-9999,161,78,23,320,310,72,94,1700
GHCND:USW00024283,ARCATA EUREKA AIRPORT CA US,20070811,0,-9999,-9999,161,89,23,340,350,54,63,1840
